transaction_id,sender_id,receiver_id,amount,currency,timestamp,channel,account_id
T0016268,P000943,P002033,5301.72,EUR,2025-07-01T14:30:23,crypto,ACC-P000943-0016268
T0016269,P000844,P000394,5290.01,GBP,2025-06-20T08:20:43,cash,ACC-P000844-0016269
T0016270,P003422,P003392,9457.53,EUR,2025-11-16T20:55:34,bank_transfer,ACC-P003422-0016270
T0016271,P001771,P003391,719.13,EUR,2025-09-06T03:05:16,cash,ACC-P001771-0016271
T0016272,P000785,P000575,14824.85,GBP,2025-04-22T08:05:00,crypto,ACC-P000785-0016272
T0016273,P002615,P001285,19963.54,USD,2025-11-13T20:30:55,bank_transfer,ACC-P002615-0016273
T0016274,P002551,P002054,4582.52,USD,2025-05-17T16:54:28,cash,ACC-P002551-0016274
T0016275,P000861,P001141,7491.83,GBP,2025-08-17T09:06:19,crypto,ACC-P000861-0016275
T0016276,P000030,P002740,7493.27,USD,2025-05-12T12:20:09,crypto,ACC-P000030-0016276
T0016277,P002437,P002377,9254.11,USD,2025-09-15T10:25:49,mobile_wallet,ACC-P002437-0016277
T0016278,P001142,P003462,14677.65,USD,2025-11-06T08:12:12,cash,ACC-P001142-0016278
T0016279,P001435,P002465,7480.27,USD,2025-08-24T09:54:45,bank_transfer,ACC-P001435-0016279
T0016280,P000095,P001095,8673.6,USD,2025-02-17T01:09:51,crypto,ACC-P000095-0016280
T0016281,P003307,P000527,12344.35,USD,2025-03-02T04:09:54,mobile_wallet,ACC-P003307-0016281
T0016282,P002207,P001777,556.67,USD,2025-09-24T23:16:44,cash,ACC-P002207-0016282
T0016283,P000964,P003384,17226.82,USD,2025-10-16T02:43:18,bank_transfer,ACC-P000964-0016283
T0016284,P001539,P002147,177.95,GBP,2025-11-15T05:30:07,mobile_wallet,ACC-P001539-0016284
T0016285,P000836,P001726,18241.7,EUR,2025-06-13T00:56:17,crypto,ACC-P000836-0016285
T0016286,P002214,P003374,18904.92,GBP,2025-01-11T17:02:42,mobile_wallet,ACC-P002214-0016286
T0016287,P001910,P002410,18013.67,EUR,2025-01-09T18:24:56,mobile_wallet,ACC-P001910-0016287
T0016288,P004700,P004302,3672.4,EUR,2025-09-27T22:22:55,bank_transfer,ACC-P004700-0016288
T0016289,P001881,P000291,1758.88,GBP,2025-11-09T11:21:57,crypto,ACC-P001881-0016289
T0016290,P001608,P000768,9882.28,EUR,2025-01-09T22:48:30,bank_transfer,ACC-P001608-0016290
T0016291,P001211,P003161,2530.82,GBP,2025-09-16T04:10:45,crypto,ACC-P001211-0016291
T0016292,P003351,P002561,6825.26,EUR,2025-08-19T09:51:47,mobile_wallet,ACC-P003351-0016292
T0016293,P003074,P002534,7718.35,EUR,2025-12-30T11:03:35,crypto,ACC-P003074-0016293
T0016294,P000215,P002565,1500.43,USD,2025-12-12T10:29:40,bank_transfer,ACC-P000215-0016294
T0016295,P000145,P000835,3769.62,GBP,2025-04-11T08:52:29,bank_transfer,ACC-P000145-0016295
T0016296,P003558,P002293,2975.73,USD,2025-06-02T08:51:38,bank_transfer,ACC-P003558-0016296
T0016297,P002960,P003373,3160.05,EUR,2025-10-24T00:33:29,cash,ACC-P002960-0016297
T0016298,P002381,P001981,1667.36,GBP,2025-05-28T20:35:14,crypto,ACC-P002381-0016298
T0016299,P004072,P001927,1776.13,USD,2025-07-27T14:24:21,mobile_wallet,ACC-P004072-0016299
T0016300,P002652,P002662,7985.84,EUR,2025-10-09T08:26:54,crypto,ACC-P002652-0016300
T0016301,P002161,P003181,4186.05,EUR,2025-10-19T11:17:18,mobile_wallet,ACC-P002161-0016301
T0016302,P000494,P000571,353.74,EUR,2025-04-10T10:21:15,mobile_wallet,ACC-P000494-0016302
T0016303,P002246,P002766,6350.83,USD,2025-10-10T13:17:02,cash,ACC-P002246-0016303
T0016304,P003213,P000903,19628.71,EUR,2025-04-08T14:30:17,cash,ACC-P003213-0016304
T0016305,P001019,P001129,15811.67,USD,2025-06-05T04:26:13,crypto,ACC-P001019-0016305
T0016306,P001067,P001217,9375.62,EUR,2025-04-15T10:54:00,mobile_wallet,ACC-P001067-0016306
T0016307,P000108,P001868,2418.79,GBP,2025-12-09T06:16:28,crypto,ACC-P000108-0016307
T0016308,P000478,P002658,1386.79,EUR,2025-12-31T11:30:45,mobile_wallet,ACC-P000478-0016308
T0016309,P000339,P002589,2026.32,GBP,2025-09-09T12:20:53,crypto,ACC-P000339-0016309
T0016310,P002737,P003207,8675.72,EUR,2025-08-12T08:46:43,bank_transfer,ACC-P002737-0016310
T0016311,P001027,P003087,758.7,EUR,2025-02-15T12:02:48,cash,ACC-P001027-0016311
T0016312,P001838,P002118,6126.99,GBP,2025-09-01T20:54:55,bank_transfer,ACC-P001838-0016312
T0016313,P002027,P000557,10596.06,EUR,2025-07-22T03:13:55,crypto,ACC-P002027-0016313
T0016314,P001528,P001668,3783.08,GBP,2025-06-22T07:05:12,bank_transfer,ACC-P001528-0016314
T0016315,P001657,P000127,19403.12,EUR,2025-02-13T05:55:48,cash,ACC-P001657-0016315
T0016316,P001402,P000683,3411.68,EUR,2025-08-06T13:53:07,crypto,ACC-P001402-0016316
T0016317,P001580,P001880,7859.13,USD,2025-12-16T08:40:35,crypto,ACC-P001580-0016317
T0016318,P002095,P001955,19210.93,USD,2025-08-27T22:09:38,crypto,ACC-P002095-0016318
T0016319,P000483,P003353,83.56,EUR,2025-01-07T03:58:49,bank_transfer,ACC-P000483-0016319
T0016320,P001811,P004958,172.04,GBP,2025-09-03T23:54:39,crypto,ACC-P001811-0016320
T0016321,P002864,P002314,6224.97,USD,2025-06-03T16:02:36,mobile_wallet,ACC-P002864-0016321
T0016322,P003370,P001220,10133.59,GBP,2025-03-03T16:21:18,cash,ACC-P003370-0016322
T0016323,P003295,P000145,18453.94,GBP,2025-06-20T06:15:14,cash,ACC-P003295-0016323
T0016324,P000039,P003089,5056.81,GBP,2025-01-05T16:42:53,bank_transfer,ACC-P000039-0016324
T0016325,P000019,P002209,8688.01,USD,2025-08-29T09:17:35,bank_transfer,ACC-P000019-0016325
T0016326,P003115,P001385,990.03,EUR,2025-01-05T05:19:34,bank_transfer,ACC-P003115-0016326
T0016327,P002695,P002455,977.19,GBP,2025-05-10T18:42:26,bank_transfer,ACC-P002695-0016327
T0016328,P001050,P002000,13825.72,USD,2025-12-21T18:17:36,cash,ACC-P001050-0016328
T0016329,P001914,P003024,5481.06,EUR,2025-09-06T13:17:03,bank_transfer,ACC-P001914-0016329
T0016330,P002171,P002881,18457.98,USD,2025-10-06T07:44:57,crypto,ACC-P002171-0016330
T0016331,P001266,P000805,457.86,EUR,2025-08-30T14:30:46,mobile_wallet,ACC-P001266-0016331
T0016332,P000094,P000994,9179.11,EUR,2025-03-07T11:49:33,bank_transfer,ACC-P000094-0016332
T0016333,P001808,P001328,8382.78,USD,2025-04-05T14:09:39,mobile_wallet,ACC-P001808-0016333
T0016334,P002013,P001704,1626.69,USD,2025-08-12T18:37:33,bank_transfer,ACC-P002013-0016334
T0016335,P001705,P000695,19125.72,EUR,2025-02-24T11:21:29,cash,ACC-P001705-0016335
T0016336,P004303,P000125,142.89,USD,2025-12-18T10:23:00,mobile_wallet,ACC-P004303-0016336
T0016337,P001242,P000922,5030.65,EUR,2025-10-29T10:08:18,bank_transfer,ACC-P001242-0016337
T0016338,P001925,P001615,5644.5,EUR,2025-10-25T07:18:56,cash,ACC-P001925-0016338
T0016339,P002208,P003018,13636.13,EUR,2025-12-04T23:39:13,cash,ACC-P002208-0016339
T0016340,P003324,P002434,8519.38,EUR,2025-11-14T01:19:59,crypto,ACC-P003324-0016340
T0016341,P000388,P000398,15659.93,EUR,2025-01-22T16:11:40,cash,ACC-P000388-0016341
T0016342,P002037,P000807,8867.68,USD,2025-08-02T18:33:50,cash,ACC-P002037-0016342
T0016343,P003053,P002753,19173.73,USD,2025-04-17T04:39:21,cash,ACC-P003053-0016343
T0016344,P003864,P003237,2730.82,GBP,2025-06-04T14:43:33,crypto,ACC-P003864-0016344
T0016345,P003100,P004717,4964.66,EUR,2025-03-17T13:48:20,cash,ACC-P003100-0016345
T0016346,P001217,P002397,14176.41,USD,2025-03-29T13:31:59,mobile_wallet,ACC-P001217-0016346
T0016347,P001442,P001262,4562.64,USD,2025-09-22T23:28:55,cash,ACC-P001442-0016347
T0016348,P001326,P000186,14133.39,EUR,2025-09-23T05:15:17,mobile_wallet,ACC-P001326-0016348
T0016349,P000507,P002097,561.42,EUR,2025-11-12T10:15:15,bank_transfer,ACC-P000507-0016349
T0016350,P000201,P001898,676.73,GBP,2025-01-07T14:49:49,mobile_wallet,ACC-P000201-0016350
T0016351,P001780,P001280,1589.9,GBP,2025-08-12T06:32:43,cash,ACC-P001780-0016351
T0016352,P002022,P003007,4429.66,EUR,2025-08-03T10:49:25,bank_transfer,ACC-P002022-0016352
T0016353,P002488,P003078,10406.85,EUR,2025-02-13T21:00:22,bank_transfer,ACC-P002488-0016353
T0016354,P003671,P003403,2737.55,GBP,2025-02-05T12:27:51,cash,ACC-P003671-0016354
T0016355,P003267,P001767,5178.14,EUR,2025-06-07T15:36:34,cash,ACC-P003267-0016355
T0016356,P003511,P001781,812.92,GBP,2025-02-26T09:23:04,cash,ACC-P003511-0016356
T0016357,P002929,P001599,1713.36,EUR,2025-10-31T01:03:08,mobile_wallet,ACC-P002929-0016357
T0016358,P002188,P000888,10183.3,USD,2025-09-19T20:55:58,bank_transfer,ACC-P002188-0016358
T0016359,P003088,P000208,16749.62,USD,2025-11-26T00:40:25,mobile_wallet,ACC-P003088-0016359
T0016360,P000015,P000726,1177.9,USD,2025-08-23T10:18:43,mobile_wallet,ACC-P000015-0016360
T0016361,P002158,P002578,5487.84,USD,2025-11-27T06:21:55,cash,ACC-P002158-0016361
T0016362,P000241,P001356,4273.88,GBP,2025-09-02T02:10:39,crypto,ACC-P000241-0016362
T0016363,P001424,P000574,9990.29,USD,2025-10-13T16:21:37,bank_transfer,ACC-P001424-0016363
T0016364,P004012,P002627,2264.31,GBP,2025-11-14T06:36:47,crypto,ACC-P004012-0016364
T0016365,P003128,P001278,17574.22,GBP,2025-01-23T20:11:23,mobile_wallet,ACC-P003128-0016365
T0016366,P000569,P002697,4775.2,EUR,2025-07-14T13:28:34,mobile_wallet,ACC-P000569-0016366
T0016367,P002690,P002120,299.79,GBP,2025-02-24T03:14:26,crypto,ACC-P002690-0016367
T0016368,P002014,P000504,17206.05,USD,2025-11-19T08:42:18,cash,ACC-P002014-0016368
T0016369,P002376,P000818,3376.23,GBP,2025-10-11T22:00:19,mobile_wallet,ACC-P002376-0016369
T0016370,P001288,P002048,10908.67,EUR,2025-01-29T00:27:17,mobile_wallet,ACC-P001288-0016370
T0016371,P003286,P002026,10085.86,GBP,2025-07-11T12:09:03,bank_transfer,ACC-P003286-0016371
T0016372,P001803,P000683,2293.86,EUR,2025-07-17T20:30:59,bank_transfer,ACC-P001803-0016372
T0016373,P003430,P002700,18860.76,EUR,2025-12-03T23:37:27,mobile_wallet,ACC-P003430-0016373
T0016374,P003204,P003454,18947.03,GBP,2025-03-08T16:34:14,cash,ACC-P003204-0016374
T0016375,P002721,P003031,2880.22,USD,2025-12-12T02:34:03,cash,ACC-P002721-0016375
T0016376,P003522,P001259,2165.35,GBP,2025-04-08T02:39:09,crypto,ACC-P003522-0016376
T0016377,P001943,P000143,1576.63,EUR,2025-02-02T10:04:20,cash,ACC-P001943-0016377
T0016378,P004193,P001489,755.52,EUR,2025-12-11T21:45:54,crypto,ACC-P004193-0016378
T0016379,P002290,P000520,2475.17,USD,2025-11-02T17:29:41,bank_transfer,ACC-P002290-0016379
T0016380,P001034,P001514,4066.34,GBP,2025-05-21T00:19:51,mobile_wallet,ACC-P001034-0016380
T0016381,P002890,P000830,5451.46,EUR,2025-09-19T19:14:59,crypto,ACC-P002890-0016381
T0016382,P002221,P003391,6964.23,EUR,2025-08-26T02:47:03,crypto,ACC-P002221-0016382
T0016383,P001131,P002231,10758.89,EUR,2025-12-08T08:40:14,bank_transfer,ACC-P001131-0016383
T0016384,P001992,P000100,3609.3,USD,2025-06-02T10:46:46,mobile_wallet,ACC-P001992-0016384
T0016385,P000189,P001736,4756.92,EUR,2025-05-18T15:26:47,mobile_wallet,ACC-P000189-0016385
T0016386,P002763,P001733,112.45,USD,2025-02-16T02:45:15,bank_transfer,ACC-P002763-0016386
T0016387,P000429,P003289,10676.41,EUR,2025-09-09T06:46:09,cash,ACC-P000429-0016387
T0016388,P000196,P000766,15719.45,EUR,2025-11-28T00:10:57,bank_transfer,ACC-P000196-0016388
T0016389,P000152,P002472,5741.77,GBP,2025-09-10T04:08:43,crypto,ACC-P000152-0016389
T0016390,P001797,P003157,19486.89,USD,2025-03-22T18:06:02,bank_transfer,ACC-P001797-0016390
T0016391,P002522,P002492,14920.9,USD,2025-07-11T01:53:28,bank_transfer,ACC-P002522-0016391
T0016392,P003035,P000925,10750.12,USD,2025-06-21T09:54:03,mobile_wallet,ACC-P003035-0016392
T0016393,P002281,P000043,2611.99,GBP,2025-02-06T12:18:10,crypto,ACC-P002281-0016393
T0016394,P000258,P002698,924.79,USD,2025-09-04T12:46:58,mobile_wallet,ACC-P000258-0016394
T0016395,P002547,P002417,5706.74,GBP,2025-06-28T16:07:40,crypto,ACC-P002547-0016395
T0016396,P000230,P001280,7906.29,EUR,2025-07-07T11:53:15,cash,ACC-P000230-0016396
T0016397,P002388,P000508,2979.2,USD,2025-01-26T11:22:39,crypto,ACC-P002388-0016397
T0016398,P002362,P001832,19286.38,USD,2025-09-16T01:51:05,bank_transfer,ACC-P002362-0016398
T0016399,P001207,P001747,4258.59,USD,2025-03-04T05:13:59,mobile_wallet,ACC-P001207-0016399
T0016400,P000605,P000745,9394.61,USD,2025-08-29T02:55:44,cash,ACC-P000605-0016400
T0016401,P002678,P002068,2472.56,USD,2025-01-04T06:04:54,cash,ACC-P002678-0016401
T0016402,P000311,P000971,835.18,USD,2025-02-19T01:49:38,cash,ACC-P000311-0016402
T0016403,P003777,P000250,2976.54,EUR,2025-09-08T23:28:00,cash,ACC-P003777-0016403
T0016404,P003438,P002938,17454.18,USD,2025-06-06T19:01:13,mobile_wallet,ACC-P003438-0016404
T0016405,P001499,P002279,11793.51,USD,2025-11-15T01:45:30,crypto,ACC-P001499-0016405
T0016406,P000375,P003329,4009.07,USD,2025-04-22T08:26:51,bank_transfer,ACC-P000375-0016406
T0016407,P000284,P001244,14089.37,USD,2025-09-03T12:54:28,crypto,ACC-P000284-0016407
T0016408,P002241,P000771,92.52,EUR,2025-04-09T16:34:30,crypto,ACC-P002241-0016408
T0016409,P000510,P001500,7564.82,EUR,2025-01-24T16:03:56,mobile_wallet,ACC-P000510-0016409
T0016410,P003464,P002804,17985.23,USD,2025-12-20T09:44:35,mobile_wallet,ACC-P003464-0016410
T0016411,P003889,P003387,2528.94,GBP,2025-08-28T20:10:35,bank_transfer,ACC-P003889-0016411
T0016412,P003281,P000431,4748.32,GBP,2025-03-08T15:09:36,mobile_wallet,ACC-P003281-0016412
T0016413,P000539,P000649,12439.98,EUR,2025-03-08T08:19:15,cash,ACC-P000539-0016413
T0016414,P000909,P000489,1441.44,GBP,2025-07-19T01:53:27,crypto,ACC-P000909-0016414
T0016415,P001628,P001018,4326.79,EUR,2025-04-20T09:05:49,crypto,ACC-P001628-0016415
T0016416,P000110,P000300,11244.08,EUR,2025-10-11T20:50:01,bank_transfer,ACC-P000110-0016416
T0016417,P001772,P001142,18969.09,USD,2025-08-01T17:32:54,crypto,ACC-P001772-0016417
T0016418,P000902,P001802,15268.79,USD,2025-03-14T15:27:25,mobile_wallet,ACC-P000902-0016418
T0016419,P002574,P001174,15939.03,GBP,2025-07-12T13:06:01,cash,ACC-P002574-0016419
T0016420,P001123,P001263,18329.69,USD,2025-01-01T00:38:26,bank_transfer,ACC-P001123-0016420
T0016421,P001434,P001464,19100.29,GBP,2025-08-25T03:10:13,mobile_wallet,ACC-P001434-0016421
T0016422,P001282,P000642,14133.06,EUR,2025-11-13T12:29:04,crypto,ACC-P001282-0016422
T0016423,P001995,P003262,151.04,EUR,2025-06-29T17:54:06,mobile_wallet,ACC-P001995-0016423
T0016424,P003022,P003272,7302.89,GBP,2025-03-16T17:18:00,mobile_wallet,ACC-P003022-0016424
T0016425,P001840,P002220,997.61,USD,2025-05-13T02:02:31,cash,ACC-P001840-0016425
T0016426,P003318,P001590,1831.88,GBP,2025-12-18T14:19:08,cash,ACC-P003318-0016426
T0016427,P003126,P003426,5468.25,EUR,2025-10-07T07:09:40,mobile_wallet,ACC-P003126-0016427
T0016428,P001798,P003078,16076.26,GBP,2025-10-16T11:15:13,cash,ACC-P001798-0016428
T0016429,P000040,P000116,893.16,GBP,2025-07-02T18:36:18,bank_transfer,ACC-P000040-0016429
T0016430,P003474,P000824,18831.27,GBP,2025-04-29T07:48:54,mobile_wallet,ACC-P003474-0016430
T0016431,P000319,P003159,17361.52,USD,2025-06-16T15:54:13,crypto,ACC-P000319-0016431
T0016432,P000621,P003251,1129.27,GBP,2025-12-05T23:28:55,mobile_wallet,ACC-P000621-0016432
T0016433,P000875,P000165,14154.63,USD,2025-02-09T18:30:53,bank_transfer,ACC-P000875-0016433
T0016434,P002139,P000879,1704.8,GBP,2025-02-11T05:46:36,bank_transfer,ACC-P002139-0016434
T0016435,P002651,P000501,9386.2,EUR,2025-05-13T23:02:30,mobile_wallet,ACC-P002651-0016435
T0016436,P002272,P001702,8846.75,EUR,2025-05-14T12:44:17,mobile_wallet,ACC-P002272-0016436
T0016437,P003300,P000450,9728.3,USD,2025-10-15T19:38:24,cash,ACC-P003300-0016437
T0016438,P002659,P000129,17551.67,USD,2025-02-03T01:45:42,mobile_wallet,ACC-P002659-0016438
T0016439,P002908,P003238,10457.45,EUR,2025-12-12T17:04:04,bank_transfer,ACC-P002908-0016439
T0016440,P001690,P003080,6330.5,USD,2025-05-03T16:20:30,bank_transfer,ACC-P001690-0016440
T0016441,P003159,P001549,153.98,EUR,2025-12-14T06:52:58,bank_transfer,ACC-P003159-0016441
T0016442,P001475,P000105,3914.57,USD,2025-09-20T19:42:38,mobile_wallet,ACC-P001475-0016442
T0016443,P000544,P001464,8945.92,USD,2025-10-18T08:57:53,mobile_wallet,ACC-P000544-0016443
T0016444,P003885,P001873,4696.92,USD,2025-10-11T17:56:39,mobile_wallet,ACC-P003885-0016444
T0016445,P002163,P002553,19542.01,GBP,2025-03-10T10:10:36,mobile_wallet,ACC-P002163-0016445
T0016446,P002397,P003487,3880.23,USD,2025-12-19T15:38:05,bank_transfer,ACC-P002397-0016446
T0016447,P002585,P001220,286.28,GBP,2025-01-13T20:39:52,cash,ACC-P002585-0016447
T0016448,P001734,P001564,11041.5,USD,2025-08-31T23:59:42,crypto,ACC-P001734-0016448
T0016449,P000705,P003723,4873.16,GBP,2025-01-04T16:24:25,cash,ACC-P000705-0016449
T0016450,P001448,P001598,9870.83,USD,2025-08-06T12:59:17,cash,ACC-P001448-0016450
T0016451,P004935,P000047,615.66,GBP,2025-03-16T11:05:48,crypto,ACC-P004935-0016451
T0016452,P000609,P002939,10925.33,USD,2025-07-18T06:46:42,bank_transfer,ACC-P000609-0016452
T0016453,P002456,P002153,4365.37,EUR,2025-05-21T22:47:30,bank_transfer,ACC-P002456-0016453
T0016454,P002074,P000464,4039.9,GBP,2025-06-12T17:12:49,cash,ACC-P002074-0016454
T0016455,P002698,P000358,5216.56,EUR,2025-12-09T06:59:52,mobile_wallet,ACC-P002698-0016455
T0016456,P001446,P001726,12229.02,USD,2025-02-18T09:40:32,cash,ACC-P001446-0016456
T0016457,P000844,P003134,1898.91,GBP,2025-11-25T22:26:11,mobile_wallet,ACC-P000844-0016457
T0016458,P000204,P001604,14254.95,USD,2025-04-07T13:38:59,crypto,ACC-P000204-0016458
T0016459,P003203,P001769,2515.47,GBP,2025-09-14T16:58:22,mobile_wallet,ACC-P003203-0016459
T0016460,P002945,P000985,937.49,GBP,2025-03-28T18:12:35,crypto,ACC-P002945-0016460
T0016461,P002647,P003197,1766.68,EUR,2025-01-31T09:58:45,bank_transfer,ACC-P002647-0016461
T0016462,P002456,P001926,15857.66,EUR,2025-04-06T07:19:12,bank_transfer,ACC-P002456-0016462
T0016463,P002389,P000402,4529.78,GBP,2025-08-07T14:28:33,cash,ACC-P002389-0016463
T0016464,P002908,P000318,4229.35,GBP,2025-12-16T07:17:16,bank_transfer,ACC-P002908-0016464
T0016465,P001405,P000515,2824.12,GBP,2025-07-12T03:25:20,crypto,ACC-P001405-0016465
T0016466,P002958,P001588,17534.79,EUR,2025-09-29T04:41:41,cash,ACC-P002958-0016466
T0016467,P003162,P000172,14842.48,GBP,2025-12-22T09:14:22,mobile_wallet,ACC-P003162-0016467
T0016468,P002910,P003260,18609.34,GBP,2025-01-07T03:34:48,mobile_wallet,ACC-P002910-0016468
T0016469,P002735,P001235,4631.39,EUR,2025-01-12T21:05:58,cash,ACC-P002735-0016469
T0016470,P001847,P000467,2426.54,USD,2025-11-28T21:29:07,mobile_wallet,ACC-P001847-0016470
T0016471,P002969,P002139,6977.33,EUR,2025-12-15T15:06:17,crypto,ACC-P002969-0016471
T0016472,P000025,P003325,4380.09,EUR,2025-09-05T21:09:51,cash,ACC-P000025-0016472
T0016473,P003225,P003215,941.75,GBP,2025-05-23T19:06:32,bank_transfer,ACC-P003225-0016473
T0016474,P001895,P001485,9817.69,EUR,2025-04-23T14:59:31,mobile_wallet,ACC-P001895-0016474
T0016475,P001117,P000477,3177.28,GBP,2025-11-21T12:40:15,cash,ACC-P001117-0016475
T0016476,P001916,P000536,1998.17,GBP,2025-04-15T07:39:30,crypto,ACC-P001916-0016476
T0016477,P002067,P000687,14377.19,EUR,2025-10-02T20:47:20,crypto,ACC-P002067-0016477
T0016478,P000366,P001086,17775.94,USD,2025-12-08T09:24:46,mobile_wallet,ACC-P000366-0016478
T0016479,P001459,P001669,16368.92,GBP,2025-11-12T01:13:56,cash,ACC-P001459-0016479
T0016480,P002861,P000491,471.59,GBP,2025-11-11T08:17:25,crypto,ACC-P002861-0016480
T0016481,P002172,P003132,9818.15,USD,2025-04-13T23:14:11,bank_transfer,ACC-P002172-0016481
T0016482,P000218,P001988,3004.55,USD,2025-11-17T20:22:29,crypto,ACC-P000218-0016482
T0016483,P002954,P000944,3950.48,EUR,2025-11-20T11:56:42,cash,ACC-P002954-0016483
T0016484,P000350,P002470,8208.59,GBP,2025-02-04T09:18:37,mobile_wallet,ACC-P000350-0016484
T0016485,P001803,P002703,4213.84,EUR,2025-03-12T21:44:58,bank_transfer,ACC-P001803-0016485
T0016486,P001930,P002760,2250.64,GBP,2025-02-21T04:07:11,bank_transfer,ACC-P001930-0016486
T0016487,P002074,P002024,18991.63,GBP,2025-08-27T21:38:44,crypto,ACC-P002074-0016487
T0016488,P001698,P002038,13133.01,EUR,2025-05-23T12:54:00,cash,ACC-P001698-0016488
T0016489,P002544,P003474,2466.33,USD,2025-09-19T21:54:13,cash,ACC-P002544-0016489
T0016490,P000091,P001331,16868.73,EUR,2025-12-22T04:22:11,bank_transfer,ACC-P000091-0016490
T0016491,P000266,P003256,17703.98,USD,2025-11-28T00:12:22,crypto,ACC-P000266-0016491
T0016492,P000324,P000694,16266.57,USD,2025-05-20T10:54:36,mobile_wallet,ACC-P000324-0016492
T0016493,P002796,P000066,6021.12,EUR,2025-04-16T22:27:45,bank_transfer,ACC-P002796-0016493
T0016494,P002023,P000923,1730.21,EUR,2025-05-13T14:36:50,bank_transfer,ACC-P002023-0016494
T0016495,P002840,P001010,5810.34,EUR,2025-09-02T19:29:24,crypto,ACC-P002840-0016495
T0016496,P000726,P000456,15981.97,USD,2025-12-21T01:16:19,cash,ACC-P000726-0016496
T0016497,P003305,P002415,12543.09,EUR,2025-07-23T02:10:50,mobile_wallet,ACC-P003305-0016497
T0016498,P002648,P003338,10331.46,EUR,2025-02-12T08:47:34,crypto,ACC-P002648-0016498
T0016499,P001293,P000213,1335.34,USD,2025-10-03T05:33:04,mobile_wallet,ACC-P001293-0016499
T0016500,P003343,P003174,3432.47,USD,2025-09-17T00:10:46,cash,ACC-P003343-0016500
T0016501,P000181,P003151,15757.36,EUR,2025-02-10T18:16:31,cash,ACC-P000181-0016501
T0016502,P001006,P001456,8557.79,EUR,2025-10-22T15:54:12,cash,ACC-P001006-0016502
T0016503,P000421,P004874,1874.75,EUR,2025-07-13T20:57:41,crypto,ACC-P000421-0016503
T0016504,P004673,P004222,2981.7,GBP,2025-09-12T10:17:42,bank_transfer,ACC-P004673-0016504
T0016505,P001995,P002155,7137.22,USD,2025-06-19T12:33:22,bank_transfer,ACC-P001995-0016505
T0016506,P002849,P002039,626.29,GBP,2025-09-05T19:45:56,crypto,ACC-P002849-0016506
T0016507,P000520,P002320,6901.14,USD,2025-02-08T21:03:10,bank_transfer,ACC-P000520-0016507
T0016508,P000019,P001219,3843.15,GBP,2025-05-18T22:25:03,cash,ACC-P000019-0016508
T0016509,P002599,P000075,2597.11,USD,2025-05-24T13:21:58,cash,ACC-P002599-0016509
T0016510,P003336,P001296,238.91,USD,2025-02-28T15:44:24,crypto,ACC-P003336-0016510
T0016511,P001981,P002911,19495.85,EUR,2025-11-11T09:06:20,cash,ACC-P001981-0016511
T0016512,P000284,P001874,3086.45,EUR,2025-04-08T16:17:15,crypto,ACC-P000284-0016512
T0016513,P003282,P001252,13919.43,EUR,2025-01-26T20:15:44,crypto,ACC-P003282-0016513
T0016514,P000700,P002900,2522.12,USD,2025-10-02T03:32:01,crypto,ACC-P000700-0016514
T0016515,P001749,P001799,3189.51,USD,2025-08-01T17:00:52,crypto,ACC-P001749-0016515
T0016516,P003058,P001328,13997.45,USD,2025-04-29T06:49:03,bank_transfer,ACC-P003058-0016516
T0016517,P001701,P000466,3084.9,GBP,2025-12-11T22:26:22,cash,ACC-P001701-0016517
T0016518,P000255,P000565,19903.58,GBP,2025-04-02T15:34:32,mobile_wallet,ACC-P000255-0016518
T0016519,P001985,P002635,17064.77,USD,2025-10-13T04:53:38,crypto,ACC-P001985-0016519
T0016520,P004415,P000585,3829.08,GBP,2025-07-16T07:08:41,cash,ACC-P004415-0016520
T0016521,P002002,P000452,16328.68,GBP,2025-10-30T00:33:17,mobile_wallet,ACC-P002002-0016521
T0016522,P001190,P000390,748.57,USD,2025-09-02T19:38:14,crypto,ACC-P001190-0016522
T0016523,P000712,P003432,11776.88,GBP,2025-06-06T17:32:33,mobile_wallet,ACC-P000712-0016523
T0016524,P003262,P000902,11479.6,USD,2025-08-19T12:12:09,bank_transfer,ACC-P003262-0016524
T0016525,P002583,P002353,12002.41,EUR,2025-05-09T14:20:11,mobile_wallet,ACC-P002583-0016525
T0016526,P002746,P002016,12027.8,USD,2025-01-31T23:23:45,cash,ACC-P002746-0016526
T0016527,P001899,P002639,3001.26,EUR,2025-05-18T06:14:49,bank_transfer,ACC-P001899-0016527
T0016528,P000612,P002552,8044.88,GBP,2025-08-30T05:20:40,cash,ACC-P000612-0016528
T0016529,P003275,P001655,19341.66,EUR,2025-03-08T01:04:14,crypto,ACC-P003275-0016529
T0016530,P003158,P001289,4469.27,USD,2025-06-08T08:22:15,crypto,ACC-P003158-0016530
T0016531,P002720,P002480,8079.09,GBP,2025-11-30T06:54:14,bank_transfer,ACC-P002720-0016531
T0016532,P001309,P000219,18016.2,GBP,2025-08-13T12:31:12,cash,ACC-P001309-0016532
T0016533,P002507,P001337,19252.37,GBP,2025-08-11T04:49:08,bank_transfer,ACC-P002507-0016533
T0016534,P000637,P003447,12584.01,EUR,2025-10-19T09:48:39,bank_transfer,ACC-P000637-0016534
T0016535,P000478,P001428,962.55,USD,2025-02-18T14:54:30,mobile_wallet,ACC-P000478-0016535
